Observation;site_no;Trial;site;irrigation;rep_id;rep;date;dps;soil_moisture_30;Unit_soil_moisture_30;soil_moisture_60;Unit_soil_moisture_60;soil_moisture_90;Unit_soil_moisture_90;PAW_30;Unit_PAW_30;PAW_60;Unit_PAW_60;PAW_90;Unit_PAW_90;root_yield;Unit_root_yield;root_dry_matter;Unit_root_dry_matter;leaf_yield;Unit_leaf_yield;leaf_dry_matter;Unit_leaf_dry_matter;LAI;n;sugar;Unit_sugar;K;Unit_K;Na;Unit_Na;amino_N;Unit_amino_N;soluble_Nt;Unit_soluble_Nt;NO3;Unit_NO3;betaine;Unit_betaine;invert_sugar;Unit_invert_sugar;marc;Unit_marc
Observation;9;9_3;Heuchelheim;yes;86559;1;2001-09-26;172;16.59;%;15.67;%;15.77;%;24.19;mm;38.03;mm;39.44;mm;73.1;t/ha;20.93;%;57.45;t/ha;12.47;%;4.99;85;15.67;%;32.6;mmol/kg;8.1;mmol/kg;8.28;mmol/kg;34.18;mmol/kg;1.85;mmol/kg;9.6;mmol/kg;2.91;mmol/kg;4.02;%
Observation;9;9_3;Heuchelheim;yes;86569;2;2001-09-26;172;16.59;%;15.36;%;15.35;%;24.22;mm;36.61;mm;37.59;mm;66.75;t/ha;20.66;%;62.28;t/ha;11.72;%;5.26;76;15.15;%;36.8;mmol/kg;8.65;mmol/kg;11.07;mmol/kg;41.61;mmol/kg;3.57;mmol/kg;10.05;mmol/kg;3.42;mmol/kg;3.97;%
Observation;9;9_3;Heuchelheim;yes;86580;3;2001-09-26;172;16.51;%;16.23;%;15.53;%;23.87;mm;40.52;mm;38.39;mm;65.2;t/ha;21.92;%;47.2;t/ha;13.64;%;4.87;88;16.32;%;33.63;mmol/kg;3.77;mmol/kg;8.38;mmol/kg;32.14;mmol/kg;1.29;mmol/kg;11.23;mmol/kg;3.01;mmol/kg;4.37;%
Observation;9;9_3;Heuchelheim;yes;86591;4;2001-09-26;172;16.61;%;15.66;%;14.59;%;24.3;mm;37.96;mm;34.15;mm;70.05;t/ha;21.65;%;56.65;t/ha;12.47;%;5.09;91;15.83;%;34.15;mmol/kg;4.4;mmol/kg;9.74;mmol/kg;40.62;mmol/kg;1.99;mmol/kg;10.23;mmol/kg;3.24;mmol/kg;NA;%
Observation;9;9_3;Heuchelheim;yes;86560;1;2001-10-10;186;17.2;%;16.3;%;13.86;%;26.58;mm;40.85;mm;30.85;mm;79;t/ha;22.14;%;47.55;t/ha;13.41;%;4.62;85;16.57;%;32.5;mmol/kg;4.05;mmol/kg;9.43;mmol/kg;37.81;mmol/kg;1.25;mmol/kg;10.62;mmol/kg;3.07;mmol/kg;4.45;%
Observation;9;9_3;Heuchelheim;yes;86573;2;2001-10-10;186;18.12;%;16.85;%;15.85;%;30.18;mm;43.32;mm;39.83;mm;72;t/ha;22;%;55.4;t/ha;13.16;%;5.18;79;16.61;%;36.65;mmol/kg;3.9;mmol/kg;11.77;mmol/kg;39.68;mmol/kg;2.1;mmol/kg;11.97;mmol/kg;3.59;mmol/kg;4;%
Observation;9;9_3;Heuchelheim;yes;86582;3;2001-10-10;186;17.85;%;16.22;%;16.18;%;29.1;mm;40.47;mm;41.32;mm;63.45;t/ha;22.16;%;43.74;t/ha;13.38;%;5.01;78;16.51;%;32.05;mmol/kg;4.45;mmol/kg;6.33;mmol/kg;29.12;mmol/kg;0.96;mmol/kg;11.1;mmol/kg;2.96;mmol/kg;4.48;%
Observation;9;9_3;Heuchelheim;yes;86595;4;2001-10-10;186;18.36;%;16.3;%;15.84;%;31.1;mm;40.84;mm;39.77;mm;75.65;t/ha;21.63;%;50.61;t/ha;13.1;%;5.08;90;16.27;%;32.8;mmol/kg;5.1;mmol/kg;8.85;mmol/kg;36.21;mmol/kg;1.45;mmol/kg;11.52;mmol/kg;3.34;mmol/kg;4.1;%
Observation;9;9_3;Heuchelheim;yes;86561;1;2001-10-24;200;18;%;14.83;%;13.8;%;29.71;mm;34.21;mm;30.59;mm;76.75;t/ha;23.08;%;51.89;t/ha;13.29;%;4.76;84;17.23;%;34.7;mmol/kg;3.95;mmol/kg;11.91;mmol/kg;44.76;mmol/kg;1.81;mmol/kg;12.46;mmol/kg;3.18;mmol/kg;4.12;%
Observation;9;9_3;Heuchelheim;yes;86574;2;2001-10-24;200;17.33;%;15.91;%;15.29;%;27.08;mm;39.1;mm;37.3;mm;73.5;t/ha;23.46;%;49;t/ha;13.18;%;4.07;86;17.63;%;33.5;mmol/kg;3.25;mmol/kg;8.45;mmol/kg;30.64;mmol/kg;1.1;mmol/kg;10.51;mmol/kg;2.9;mmol/kg;4.17;%
Observation;9;9_3;Heuchelheim;yes;86576;3;2001-10-24;200;17.48;%;14.97;%;15.08;%;27.67;mm;34.85;mm;36.37;mm;56.85;t/ha;23.49;%;32.39;t/ha;14.29;%;3.86;85;17.35;%;32.38;mmol/kg;4.08;mmol/kg;6.11;mmol/kg;26.97;mmol/kg;1;mmol/kg;8.35;mmol/kg;2.84;mmol/kg;4.62;%
Observation;9;9_3;Heuchelheim;yes;86587;4;2001-10-24;200;17.89;%;15.5;%;15.45;%;29.25;mm;37.26;mm;38.02;mm;78.3;t/ha;22.88;%;54.57;t/ha;12.31;%;4.89;85;16.88;%;34.55;mmol/kg;4.75;mmol/kg;13.32;mmol/kg;47.39;mmol/kg;2.24;mmol/kg;12.5;mmol/kg;3.11;mmol/kg;3.84;%
Observation;6;6_2;Harste;no;86001;1;2001-06-20;57;22.47;%;22.3;%;20.59;%;53.13;mm;65.87;mm;56.64;mm;1.26;t/ha;13.32;%;6.44;t/ha;9.66;%;1.07;89.81;6.21;%;92.3;mmol/kg;16.65;mmol/kg;23.5;mmol/kg;77.24;mmol/kg;27.95;mmol/kg;15.14;mmol/kg;5.31;mmol/kg;4.1;%
Observation;6;6_2;Harste;no;86023;2;2001-06-20;57;24.55;%;22.47;%;21.62;%;61.23;mm;66.61;mm;61.27;mm;1.2;t/ha;11.91;%;6.52;t/ha;10.05;%;1.02;89.81;6.12;%;98.6;mmol/kg;17.7;mmol/kg;24.79;mmol/kg;88.22;mmol/kg;31.66;mmol/kg;15.38;mmol/kg;3.94;mmol/kg;4.44;%
Observation;6;6_2;Harste;no;86029;3;2001-06-20;57;23.95;%;22.11;%;21.73;%;58.91;mm;65;mm;61.78;mm;1.46;t/ha;12.02;%;7.51;t/ha;9.8;%;1.1;92.59;6.16;%;90.1;mmol/kg;17.6;mmol/kg;22.75;mmol/kg;79.17;mmol/kg;30.32;mmol/kg;12.85;mmol/kg;5.17;mmol/kg;4.01;%
Observation;6;6_2;Harste;no;86043;4;2001-06-20;57;23.91;%;21.4;%;21.36;%;58.73;mm;61.78;mm;60.1;mm;1.74;t/ha;12.38;%;8.56;t/ha;9.66;%;1.03;95.37;6.5;%;98;mmol/kg;14.2;mmol/kg;25.67;mmol/kg;81.57;mmol/kg;29.99;mmol/kg;16.1;mmol/kg;5.27;mmol/kg;4.24;%
Observation;6;6_2;Harste;no;86002;1;2001-07-05;72;16.24;%;19.08;%;19.59;%;28.83;mm;51.35;mm;52.13;mm;8.52;t/ha;16.48;%;20.77;t/ha;10.52;%;2.91;94.44;10.7;%;62.65;mmol/kg;10.85;mmol/kg;13.94;mmol/kg;47.68;mmol/kg;7.52;mmol/kg;15.97;mmol/kg;4.55;mmol/kg;3.91;%
Observation;6;6_2;Harste;no;86020;2;2001-07-05;72;15.41;%;15.76;%;18.72;%;25.58;mm;36.44;mm;48.26;mm;9.49;t/ha;16.42;%;24.75;t/ha;10.14;%;3.5;87.04;10.76;%;63.85;mmol/kg;11.45;mmol/kg;15;mmol/kg;58.19;mmol/kg;6.88;mmol/kg;15.97;mmol/kg;5.42;mmol/kg;3.71;%
Observation;6;6_2;Harste;no;86028;3;2001-07-05;72;15.08;%;17.7;%;19.91;%;24.3;mm;45.13;mm;53.61;mm;8.75;t/ha;16.46;%;22.35;t/ha;10.68;%;3.05;87.96;10.62;%;58.75;mmol/kg;12.75;mmol/kg;13.06;mmol/kg;50.84;mmol/kg;9.07;mmol/kg;12.3;mmol/kg;4.75;mmol/kg;4.21;%
Observation;6;6_2;Harste;no;86046;4;2001-07-05;72;15.95;%;16.88;%;18.19;%;27.7;mm;41.45;mm;45.87;mm;9.58;t/ha;16.56;%;23.5;t/ha;10.44;%;3.23;92.59;10.77;%;64;mmol/kg;10.3;mmol/kg;14.38;mmol/kg;47.89;mmol/kg;10.14;mmol/kg;14.2;mmol/kg;4.68;mmol/kg;3.9;%
Observation;6;6_2;Harste;no;86003;1;2001-07-19;86;22.15;%;17.98;%;19.24;%;51.9;mm;46.4;mm;50.57;mm;18.38;t/ha;15.68;%;40.32;t/ha;9.75;%;4.72;86.11;11.59;%;43.2;mmol/kg;10.05;mmol/kg;8.23;mmol/kg;31.22;mmol/kg;6.53;mmol/kg;10.34;mmol/kg;3.61;mmol/kg;3.46;%
Observation;6;6_2;Harste;no;86024;2;2001-07-19;86;22.48;%;17.54;%;18.6;%;53.17;mm;44.43;mm;47.69;mm;21.02;t/ha;16.14;%;46.64;t/ha;9.64;%;5.36;89.81;11.68;%;44.65;mmol/kg;9.65;mmol/kg;9.34;mmol/kg;40.44;mmol/kg;7.18;mmol/kg;9.28;mmol/kg;3.71;mmol/kg;3.83;%
Observation;6;6_2;Harste;no;86030;3;2001-07-19;86;21.9;%;17.24;%;19.07;%;50.93;mm;43.06;mm;49.83;mm;20.51;t/ha;16.08;%;48.47;t/ha;9.81;%;5.35;87.04;11.56;%;40.3;mmol/kg;11;mmol/kg;7.66;mmol/kg;35.68;mmol/kg;8.16;mmol/kg;8.33;mmol/kg;3.06;mmol/kg;3.5;%
Observation;6;6_2;Harste;no;86045;4;2001-07-19;86;21;%;17.47;%;19.9;%;47.38;mm;44.14;mm;53.56;mm;21.16;t/ha;16.14;%;52.73;t/ha;9.79;%;4.6;87.04;11.55;%;47.35;mmol/kg;10;mmol/kg;9.07;mmol/kg;39.49;mmol/kg;9.79;mmol/kg;6.01;mmol/kg;3.7;mmol/kg;3.43;%
Observation;6;6_2;Harste;no;86004;1;2001-08-02;100;17.24;%;15.97;%;17.23;%;32.74;mm;37.34;mm;41.52;mm;32.04;t/ha;19.04;%;52.7;t/ha;10.41;%;5.31;86.11;13.82;%;36.5;mmol/kg;6.9;mmol/kg;9.91;mmol/kg;32.59;mmol/kg;2.56;mmol/kg;9.69;mmol/kg;3.98;mmol/kg;3.81;%
Observation;6;6_2;Harste;no;86021;2;2001-08-02;100;14.87;%;12.95;%;16.06;%;23.48;mm;23.79;mm;36.26;mm;34.4;t/ha;19.07;%;57.87;t/ha;9.96;%;6.24;85.19;13.91;%;40.15;mmol/kg;6.2;mmol/kg;11.2;mmol/kg;30.64;mmol/kg;3.93;mmol/kg;8.21;mmol/kg;3.55;mmol/kg;3.64;%
Observation;6;6_2;Harste;no;86034;3;2001-08-02;100;14.89;%;14.72;%;16.22;%;23.59;mm;31.72;mm;37;mm;33.35;t/ha;19.11;%;61.72;t/ha;10.01;%;6.34;90.74;13.84;%;37.55;mmol/kg;7.7;mmol/kg;11.15;mmol/kg;40.79;mmol/kg;3.29;mmol/kg;11.46;mmol/kg;3.73;mmol/kg;4;%
Observation;6;6_2;Harste;no;86039;4;2001-08-02;100;14.9;%;14.56;%;17.29;%;23.61;mm;31;mm;41.8;mm;35.06;t/ha;18.86;%;57.03;t/ha;10.31;%;6.18;86.11;13.58;%;36.95;mmol/kg;8.8;mmol/kg;10.22;mmol/kg;35.64;mmol/kg;4.09;mmol/kg;9.62;mmol/kg;2.9;mmol/kg;4.17;%
Observation;6;6_2;Harste;no;86005;1;2001-08-16;114;14.54;%;14.47;%;15.67;%;22.21;mm;30.63;mm;34.5;mm;45.93;t/ha;19.47;%;70.64;t/ha;10.34;%;4.93;86.11;14.48;%;34;mmol/kg;5.65;mmol/kg;10.14;mmol/kg;21.3;mmol/kg;2.1;mmol/kg;7.33;mmol/kg;3.4;mmol/kg;3.84;%
Observation;6;6_2;Harste;no;86019;2;2001-08-16;114;15.53;%;13.08;%;16.02;%;26.05;mm;24.35;mm;36.08;mm;43.29;t/ha;19.48;%;73.49;t/ha;10.84;%;5.39;87.96;14.47;%;35.85;mmol/kg;6.25;mmol/kg;10.62;mmol/kg;35.49;mmol/kg;3.04;mmol/kg;10.41;mmol/kg;3.03;mmol/kg;3.67;%
Observation;6;6_2;Harste;no;86026;3;2001-08-16;114;16.14;%;14.04;%;16.03;%;28.43;mm;28.69;mm;36.13;mm;40.83;t/ha;18.99;%;71.09;t/ha;10.15;%;5.51;95.37;14.22;%;30.65;mmol/kg;7.65;mmol/kg;9.29;mmol/kg;28.24;mmol/kg;2.52;mmol/kg;7.8;mmol/kg;3.25;mmol/kg;3.61;%
Observation;6;6_2;Harste;no;86048;4;2001-08-16;114;15.73;%;13.01;%;14.86;%;26.86;mm;24.05;mm;30.85;mm;45.56;t/ha;19.63;%;67.19;t/ha;10.57;%;5.95;90.74;14.53;%;34.3;mmol/kg;4.5;mmol/kg;9.25;mmol/kg;28.3;mmol/kg;2.31;mmol/kg;9.4;mmol/kg;3.18;mmol/kg;3.88;%
Observation;6;6_2;Harste;no;86006;1;2001-08-30;128;13.18;%;14.03;%;13.9;%;16.89;mm;28.63;mm;26.57;mm;56.76;t/ha;20.63;%;62.9;t/ha;12.07;%;5.84;87.96;15.55;%;31.2;mmol/kg;5.65;mmol/kg;9.38;mmol/kg;29.34;mmol/kg;1.55;mmol/kg;10.66;mmol/kg;3.12;mmol/kg;3.87;%
Observation;6;6_2;Harste;no;86013;2;2001-08-30;128;14.13;%;13.05;%;14.32;%;20.6;mm;24.23;mm;28.44;mm;55.88;t/ha;20.61;%;73.37;t/ha;10.58;%;6.09;92.59;15.43;%;31.55;mmol/kg;7.35;mmol/kg;9.47;mmol/kg;31.62;mmol/kg;1.63;mmol/kg;10.61;mmol/kg;2.69;mmol/kg;3.81;%
Observation;6;6_2;Harste;no;86031;3;2001-08-30;128;15.15;%;13.41;%;13.63;%;24.59;mm;25.86;mm;25.35;mm;59.4;t/ha;20.04;%;75.79;t/ha;11.82;%;5.89;91.67;14.9;%;30.65;mmol/kg;7.35;mmol/kg;10.05;mmol/kg;36.05;mmol/kg;1.99;mmol/kg;9.06;mmol/kg;2.43;mmol/kg;3.87;%
Observation;6;6_2;Harste;no;86047;4;2001-08-30;128;13.62;%;12.43;%;NA;%;18.61;mm;21.41;mm;NA;mm;59.58;t/ha;20.65;%;68.96;t/ha;12.08;%;6.1;89.81;15.4;%;31.45;mmol/kg;4.3;mmol/kg;10.45;mmol/kg;35.69;mmol/kg;1.75;mmol/kg;9.98;mmol/kg;2.72;mmol/kg;3.89;%
Observation;6;6_2;Harste;no;86007;1;2001-09-13;142;21.97;%;14.93;%;13.5;%;51.19;mm;32.68;mm;24.76;mm;62.82;t/ha;21.68;%;76.33;t/ha;11.18;%;5.17;92.59;16.29;%;32.55;mmol/kg;5;mmol/kg;9.38;mmol/kg;31.26;mmol/kg;1.67;mmol/kg;12.83;mmol/kg;3.12;mmol/kg;3.82;%
Observation;6;6_2;Harste;no;86015;2;2001-09-13;142;23.42;%;16.21;%;13.94;%;56.84;mm;38.43;mm;26.72;mm;64.07;t/ha;21.71;%;64.56;t/ha;11.44;%;5.8;86.11;15.89;%;32.45;mmol/kg;6.5;mmol/kg;9.03;mmol/kg;30.68;mmol/kg;2.09;mmol/kg;10.09;mmol/kg;2.89;mmol/kg;3.62;%
Observation;6;6_2;Harste;no;86035;3;2001-09-13;142;22.69;%;14.98;%;14.4;%;53.98;mm;32.91;mm;28.82;mm;65.28;t/ha;21.29;%;72.17;t/ha;11.59;%;5.34;87.04;15.83;%;30.7;mmol/kg;5.25;mmol/kg;10.8;mmol/kg;41.04;mmol/kg;1.67;mmol/kg;9.26;mmol/kg;2.19;mmol/kg;3.96;%
Observation;6;6_2;Harste;no;86041;4;2001-09-13;142;23.98;%;12.74;%;13.79;%;59.03;mm;22.83;mm;26.04;mm;68.47;t/ha;21.11;%;79.92;t/ha;12.64;%;5.82;93.52;15.85;%;32.35;mmol/kg;4.75;mmol/kg;9.25;mmol/kg;23.06;mmol/kg;2.13;mmol/kg;8.81;mmol/kg;2.62;mmol/kg;4.01;%
Observation;6;6_2;Harste;no;86008;1;2001-09-27;156;25.52;%;20.33;%;14.9;%;65.02;mm;56.97;mm;31.05;mm;72.08;t/ha;22.52;%;70.46;t/ha;11.86;%;5.59;87.04;17.02;%;32.95;mmol/kg;5.3;mmol/kg;9.34;mmol/kg;27.98;mmol/kg;2.17;mmol/kg;11.08;mmol/kg;2.74;mmol/kg;4.28;%
Observation;6;6_2;Harste;no;86022;2;2001-09-27;156;25.86;%;19.84;%;14.18;%;66.37;mm;54.76;mm;27.81;mm;73.56;t/ha;22.4;%;74.46;t/ha;11.84;%;5.2;92.59;16.79;%;36;mmol/kg;5.65;mmol/kg;10.8;mmol/kg;35.92;mmol/kg;2.99;mmol/kg;11.1;mmol/kg;2.81;mmol/kg;3.75;%
Observation;6;6_2;Harste;no;86025;3;2001-09-27;156;25.92;%;19.66;%;13.74;%;66.59;mm;53.97;mm;25.82;mm;66.76;t/ha;21.93;%;75.57;t/ha;10.92;%;5.55;92.59;16.36;%;31.65;mmol/kg;7.65;mmol/kg;7.88;mmol/kg;29.31;mmol/kg;2.26;mmol/kg;10.04;mmol/kg;3.18;mmol/kg;4.3;%
Observation;6;6_2;Harste;no;86040;4;2001-09-27;156;24.65;%;19.64;%;15.71;%;61.62;mm;53.88;mm;34.68;mm;72.59;t/ha;23.76;%;75.84;t/ha;11.61;%;5.3;89.81;16.5;%;33.75;mmol/kg;5.65;mmol/kg;8.76;mmol/kg;28.29;mmol/kg;2.67;mmol/kg;10.23;mmol/kg;2.86;mmol/kg;4.13;%
Observation;6;6_2;Harste;no;86009;1;2001-10-11;170;23.91;%;22.28;%;20.03;%;58.77;mm;65.77;mm;54.13;mm;78.61;t/ha;22.99;%;63.03;t/ha;12.59;%;4.81;86.11;17.37;%;34.25;mmol/kg;5.25;mmol/kg;11.86;mmol/kg;37.01;mmol/kg;2.17;mmol/kg;12.31;mmol/kg;3.06;mmol/kg;4.3;%
Observation;6;6_2;Harste;no;86016;2;2001-10-11;170;22.72;%;21.52;%;19.72;%;54.11;mm;62.36;mm;52.74;mm;74.81;t/ha;23.19;%;65.69;t/ha;12.39;%;4.7;89.81;17.41;%;34.5;mmol/kg;5.7;mmol/kg;9.83;mmol/kg;31.97;mmol/kg;2.31;mmol/kg;12.9;mmol/kg;3.24;mmol/kg;4.36;%
Observation;6;6_2;Harste;no;86036;3;2001-10-11;170;23.88;%;22.08;%;20.34;%;58.62;mm;64.87;mm;55.54;mm;75.83;t/ha;23.26;%;64.81;t/ha;12.85;%;5.06;90.74;17.55;%;31.9;mmol/kg;3.95;mmol/kg;10.58;mmol/kg;44.21;mmol/kg;1.48;mmol/kg;12.65;mmol/kg;3.17;mmol/kg;4.62;%
Observation;6;6_2;Harste;no;86038;4;2001-10-11;170;23.56;%;21.5;%;19.32;%;57.37;mm;62.24;mm;50.92;mm;76.85;t/ha;22.4;%;71.85;t/ha;11.98;%;5.2;90.74;17.09;%;31.75;mmol/kg;5.15;mmol/kg;9.12;mmol/kg;35.15;mmol/kg;1.75;mmol/kg;10.2;mmol/kg;2.59;mmol/kg;4.43;%
Observation;6;6_2;Harste;no;86010;1;2001-10-25;184;23.45;%;21.8;%;20.92;%;56.94;mm;63.59;mm;58.12;mm;78.94;t/ha;23.57;%;66.03;t/ha;12.47;%;4.89;90.74;17.87;%;34.5;mmol/kg;3.7;mmol/kg;11.42;mmol/kg;39.74;mmol/kg;2.17;mmol/kg;13.02;mmol/kg;2.6;mmol/kg;3.34;%
Observation;6;6_2;Harste;no;86014;2;2001-10-25;184;27.17;%;21.1;%;19.22;%;71.47;mm;60.45;mm;50.47;mm;82.22;t/ha;23.38;%;76.04;t/ha;11.57;%;5.14;96.3;17.78;%;34.6;mmol/kg;4.8;mmol/kg;11.11;mmol/kg;38.32;mmol/kg;2.46;mmol/kg;11.84;mmol/kg;2.87;mmol/kg;3.95;%
Observation;6;6_2;Harste;no;86033;3;2001-10-25;184;24.09;%;20.96;%;19.18;%;59.44;mm;59.82;mm;50.31;mm;82.55;t/ha;23.13;%;71.31;t/ha;11.89;%;4.85;87.96;17.38;%;34.45;mmol/kg;4.65;mmol/kg;12.84;mmol/kg;45.05;mmol/kg;2.52;mmol/kg;12.29;mmol/kg;2.96;mmol/kg;4.2;%
Observation;6;6_2;Harste;no;86042;4;2001-10-25;184;23.87;%;20.4;%;19.3;%;58.61;mm;57.31;mm;50.84;mm;80.32;t/ha;23.52;%;69.56;t/ha;12.13;%;5.2;89.81;17.68;%;34.25;mmol/kg;3.8;mmol/kg;12.35;mmol/kg;38.26;mmol/kg;2.49;mmol/kg;12.91;mmol/kg;3.21;mmol/kg;4.26;%
Observation;8;8_2;Kelz;no;86351;1;2001-06-19;66;16.05;%;18.46;%;20.44;%;25.09;mm;47.05;mm;55.99;mm;3.64;t/ha;13.07;%;22.235;t/ha;8.77;%;2.27;93;7.21;%;88.8;mmol/kg;24.25;mmol/kg;22.97;mmol/kg;91.03;mmol/kg;36.2;mmol/kg;14.57;mmol/kg;5.8;mmol/kg;3.89;%
Observation;8;8_2;Kelz;no;86360;2;2001-06-19;66;16.66;%;17.5;%;20.98;%;27.48;mm;42.76;mm;58.41;mm;3.76;t/ha;12.83;%;23.55;t/ha;8.44;%;2.1;95;6.9;%;86.5;mmol/kg;29.8;mmol/kg;22.31;mmol/kg;86.92;mmol/kg;39.02;mmol/kg;15.83;mmol/kg;5.57;mmol/kg;3.96;%
Observation;8;8_2;Kelz;no;86364;3;2001-06-19;66;16.21;%;18.36;%;20.43;%;25.73;mm;46.6;mm;55.93;mm;4.36;t/ha;13.04;%;26.55;t/ha;8.79;%;2.2;96;7.12;%;89.1;mmol/kg;27;mmol/kg;23.72;mmol/kg;85.65;mmol/kg;36.61;mmol/kg;14.59;mmol/kg;5.84;mmol/kg;4.03;%
Observation;8;8_2;Kelz;no;86373;4;2001-06-19;66;16.08;%;18.66;%;20.18;%;25.2;mm;47.95;mm;54.8;mm;4.1;t/ha;13.11;%;25.05;t/ha;8.57;%;2.35;100;7.06;%;86;mmol/kg;27.9;mmol/kg;21.47;mmol/kg;75.14;mmol/kg;34.64;mmol/kg;15.99;mmol/kg;5.02;mmol/kg;4.06;%
Observation;8;8_2;Kelz;no;86352;1;2001-07-17;94;12.27;%;11.41;%;17.84;%;10.37;mm;15.35;mm;44.29;mm;23.15;t/ha;16.74;%;74.5;t/ha;9.73;%;5.87;89;11.9;%;44.95;mmol/kg;25.2;mmol/kg;14.47;mmol/kg;51.73;mmol/kg;9.72;mmol/kg;13.77;mmol/kg;6.22;mmol/kg;3.84;%
Observation;8;8_2;Kelz;no;86362;2;2001-07-17;94;11;%;12.6;%;19.2;%;5.41;mm;20.72;mm;50.39;mm;22.8;t/ha;16.93;%;71.45;t/ha;9.74;%;5.3;90;12.14;%;43.95;mmol/kg;22.35;mmol/kg;13.19;mmol/kg;43.88;mmol/kg;6.19;mmol/kg;13.46;mmol/kg;5.52;mmol/kg;3.59;%
Observation;8;8_2;Kelz;no;86366;3;2001-07-17;94;13.56;%;13.77;%;18.23;%;15.37;mm;25.97;mm;46.06;mm;25.8;t/ha;16.22;%;77.46;t/ha;9.06;%;5.96;94;11.63;%;42.7;mmol/kg;28;mmol/kg;13.5;mmol/kg;41.44;mmol/kg;10.58;mmol/kg;12.58;mmol/kg;5.86;mmol/kg;3.64;%
Observation;8;8_2;Kelz;no;86371;4;2001-07-17;94;13.57;%;14.02;%;18.05;%;15.4;mm;27.09;mm;45.22;mm;24.95;t/ha;16.96;%;74.79;t/ha;9.29;%;6.21;102;11.86;%;41.45;mmol/kg;26.75;mmol/kg;14.25;mmol/kg;48.07;mmol/kg;9.64;mmol/kg;12.38;mmol/kg;5.78;mmol/kg;3.48;%
Observation;8;8_2;Kelz;no;86353;1;2001-08-14;122;8.65;%;9.45;%;11.76;%;0;mm;6.51;mm;16.91;mm;39.75;t/ha;21.26;%;54.86;t/ha;13;%;NA;85;15.77;%;28.8;mmol/kg;21.65;mmol/kg;17.04;mmol/kg;57.88;mmol/kg;1.38;mmol/kg;16.5;mmol/kg;4.9;mmol/kg;3.82;%
Observation;8;8_2;Kelz;no;86361;2;2001-08-14;122;9.05;%;12.56;%;12.66;%;0;mm;20.54;mm;20.98;mm;41.4;t/ha;21.32;%;50.91;t/ha;13;%;NA;102;16.05;%;26;mmol/kg;18.65;mmol/kg;11.2;mmol/kg;35.71;mmol/kg;0.91;mmol/kg;12.64;mmol/kg;4.34;mmol/kg;3.86;%
Observation;8;8_2;Kelz;no;86368;3;2001-08-14;122;8.61;%;9.44;%;11.37;%;0;mm;6.46;mm;15.18;mm;41.65;t/ha;21.02;%;57.3;t/ha;12.84;%;NA;95;15.94;%;28.85;mmol/kg;18.85;mmol/kg;14.3;mmol/kg;42.58;mmol/kg;1.36;mmol/kg;14.86;mmol/kg;5.45;mmol/kg;3.69;%
Observation;8;8_2;Kelz;no;86369;4;2001-08-14;122;9.6;%;11.35;%;10.13;%;0;mm;15.07;mm;9.6;mm;43.1;t/ha;20.41;%;64.99;t/ha;12.06;%;NA;92;15.14;%;28;mmol/kg;20.2;mmol/kg;15.62;mmol/kg;48.06;mmol/kg;2.61;mmol/kg;13.88;mmol/kg;5.29;mmol/kg;3.61;%
Observation;8;8_2;Kelz;no;86354;1;2001-09-11;150;22.22;%;14.54;%;18.75;%;49.16;mm;29.43;mm;48.36;mm;52.6;t/ha;22.96;%;26.6;t/ha;18.08;%;1.93;95;17.28;%;26.85;mmol/kg;26.05;mmol/kg;18.32;mmol/kg;59.39;mmol/kg;2.18;mmol/kg;17.07;mmol/kg;5.13;mmol/kg;3.86;%
Observation;8;8_2;Kelz;no;86357;2;2001-09-11;150;22.81;%;14.81;%;17.2;%;51.46;mm;30.63;mm;41.4;mm;54.1;t/ha;22.34;%;35.3;t/ha;15.95;%;2.53;89;16.51;%;25.05;mmol/kg;18.85;mmol/kg;16.86;mmol/kg;47.57;mmol/kg;1.4;mmol/kg;15.17;mmol/kg;4.74;mmol/kg;4;%
Observation;8;8_2;Kelz;no;86365;3;2001-09-11;150;24.24;%;18.45;%;17.2;%;57.05;mm;47.04;mm;41.41;mm;56.75;t/ha;22.4;%;36.37;t/ha;16.35;%;2.48;92;16.04;%;22.9;mmol/kg;20.05;mmol/kg;15.31;mmol/kg;46.74;mmol/kg;1.69;mmol/kg;15.48;mmol/kg;4.99;mmol/kg;3.57;%
Observation;8;8_2;Kelz;no;86374;4;2001-09-11;150;23.41;%;17.42;%;15.79;%;53.78;mm;42.4;mm;35.04;mm;56.1;t/ha;22.13;%;39.94;t/ha;15.4;%;3.34;93;16.81;%;26.05;mmol/kg;17;mmol/kg;13.01;mmol/kg;43.19;mmol/kg;0.92;mmol/kg;12.51;mmol/kg;3.98;mmol/kg;3.92;%
Observation;8;8_2;Kelz;no;86355;1;2001-10-09;178;17.28;%;13.86;%;13.12;%;29.89;mm;26.39;mm;23.06;mm;57.4;t/ha;22.91;%;22.2;t/ha;19.25;%;1.97;95;17.7;%;25.75;mmol/kg;12.85;mmol/kg;8.9;mmol/kg;40.85;mmol/kg;1.19;mmol/kg;13.6;mmol/kg;3.75;mmol/kg;3.89;%
